company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Deutsche Bahn|scrape_standardized_bloomberg|2020-10-17 12:24:17|https://www.bloomberg.com/news/articles/2010-06-02/deutsche-bahn-seeks-500-million-euros-from-first-bond-sale-in-eight-months|N/A|Deutsche Bahn to Sell 500 Million Euros of 2020 Bonds|N/A
