company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Lufthansa|scrape_standardized_cnbc|2020-10-16 14:37:15|https://www.cnbc.com/2019/11/07/european-markets-seen-lower-as-optimism-around-us-china-deal-fades.html?&qsearchterm=Lufthansa|Published Thu, Nov 7 20191:29 AM EST|European stocks close higher on China-US trade optimism|TICKER COMPANY NAME PRICE CHANGE %CHANGE VOLUME .FTSEFTSE 100FTSE5908.6476.121.31264004934.GDAXIDAXDAX12834.34130.591.0333067731.FCHICAC 40 IndexCAC4911.5774.151.5342065148
