company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
SNCF|scrape_standardized_cnbc|2020-10-16 16:25:53|https://www.cnbc.com/id/21868875?&qsearchterm=SNCF|N/A|French Rail Unions Agree on Talks|N/A
