company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Tesla|scrape_standardized_bloomberg|2020-10-16 12:12:43|https://www.bloomberg.com/news/audio/2020-10-01/the-secretive-committee-behind-the-s-p-500-podcast-kfqq8j35|N/A|The Secretive Committee Behind the S&P 500 (Podcast)|N/A
