company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Lufthansa|scrape_standardized_bloomberg|2020-10-16 14:18:58|https://www.bloomberg.com/news/articles/2020-07-23/florida-gop-convention-axed-4-million-u-s-cases-virus-update|N/A|Florida GOP Convention Axed; 4 Million U.S. Cases: Virus Update|N/A
