company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Volkswagen|scrape_standardized_cnbc|2020-10-16 13:48:48|https://www.cnbc.com/2020/06/10/ford-vw-alliance-to-include-producing-8-million-commercial-vehicles.html?&qsearchterm=Volkswagen|Published Wed, Jun 10 20208:12 AM EDT|Ford-Volkswagen alliance to include shared production of 8 million commercial vehicles|Ford Motor and Volkswagen plan to share production of 8 million commercial vehicles as part of an expanded alliance between the two automakers.Assembly of the vehicles is expected to begin as early as next year and continue through the life cycles of the products. Production is expected to occur over several years, Ford President and CEO Jim Hackett said Wednesday during a virtual Deutsche Bank conference.The production volume was announced Wednesday as part of finalizing agreements between the two sides.Products will include a city van created and built by Volkswagen; a 1-ton cargo van engineered by Ford; and a Volkswagen medium-sized pickup that will use the platform of the Ford Ranger.
