company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Lufthansa|scrape_standardized_bloomberg|2020-10-16 14:22:28|https://www.bloomberg.com/news/videos/2020-06-24/lufthansa-shares-may-fall-by-50-if-bailout-fails-citi-analyst-says-video|N/A|Lufthansa Shares May Fall by 50% If Bailout Fails, Citi Analyst Says|N/A
