company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Lufthansa|scrape_standardized_cnbc|2020-10-16 14:34:27|https://www.cnbc.com/video/2017/04/27/european-markets-open-lower-ecb-meeting-deutsche-bank-lufthansa-hermes-to-report.html?&qsearchterm=Lufthansa|N/A|European markets open lower; ECB meeting; Deutsche Bank, Lufthansa, Hermes to report|N/A
