company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Tesla|scrape_standardized_cnbc|2020-10-16 12:23:31|https://www.cnbc.com/video/2020/10/08/jon-najarians-call-of-the-day-tesla.html?&qsearchterm=Tesla|N/A|Jon Najarian’s call of the day: Tesla|N/A
