company_name|source_name|scraping_datetime|article_url|article_datetime|article_title|article_text
Lufthansa|scrape_standardized_cnbc|2020-10-16 14:36:55|https://www.cnbc.com/2020/07/27/europe-markets-investors-monitor-us-china-tensions-and-earnings.html?&qsearchterm=Lufthansa|Published Mon, Jul 27 20202:04 AM EDT|European stocks close lower with U.S.-China tensions, coronavirus in focus; travel stocks down 3.3%|TICKER COMPANY NAME PRICE CHANGE %CHANGE VOLUME .FTSEFTSE 100FTSE5907.1374.611.28263449973.GDAXIDAXDAX12826.99123.240.9733032749.FCHICAC 40 IndexCAC4910.1972.771.5042016604
